state_vector_id,image_name,page_number,mission,camera,orbit_number,data_origin,utc_time,utc_time_str,cte_time,x1950_x,x1950_y,x1950_z,x1950_xdot,x1950_ydot,x1950_zdot,selenographic_x,selenographic_y,selenographic_z,selenographic_xdot,selenographic_ydot,selenographic_zdot,sigma_x,sigma_y,sigma_z,sigma_xdot,sigma_ydot,sigma_zdot,nadir_point,camera_axis_intersect,spacecraft_radius,mean_altitude_rate,spacecraft_altitude,phi,sigma_phi,kappa,sigma_kappa,omega,sigma_omega,x_tilt,sigma_x_tilt,y_tilt,sigma_y_tilt,heading,sigma_heading,laser_spacecraft_altitude,laser_slant_range,selenographic_cos_x,selenographic_cos_y,selenographic_cos_z,selenographic_magnitude,selenocentric_matrix_tl,selenocentric_matrix_tm,selenocentric_matrix_tr,selenocentric_matrix_ml,selenocentric_matrix_mm,selenocentric_matrix_mr,selenocentric_matrix_bl,selenocentric_matrix_bm,selenocentric_matrix_br,local_horizontal_matrix_tl,local_horizontal_matrix_tm,local_horizontal_matrix_tr,local_horizontal_matrix_ml,local_horizontal_matrix_mm,local_horizontal_matrix_mr,local_horizontal_matrix_bl,local_horizontal_matrix_bm,local_horizontal_matrix_br,photo_footprint1,photo_footprint2,photo_footprint3,photo_footprint4,right_ascension,declination,file_catalog_id,inner_photo_footprint1,inner_photo_footprint2,inner_photo_footprint3,inner_photo_footprint4
20024,AS17-P-1935,1935,AS17,P,14,4/73,1972-12-11 21:02:59.83,1972-12-11T21:02:59.83,4-15:30:1.63,1381.09,-842.63,-914.65,-0.9,-1.34,-0.15,-1750.31,401.54,-478.75,0.25,1.56,0.36,,,,,,,"(-14.93,166.21)","(166.21,-14.75)",1858.5,0.01,120.41,12.17,0,-166.69,0,-0.34,0,-0.34,0,-12.17,0,-76.61,0,0,0,0.96,-0.01,0.29,123.38,-0.39216271,-0.89972248,-0.19159273,-0.35900156,0.34145134+00,-0.86863619,0.84695111+00,-0.27186467,-0.45690627,-0.95097346,0.22629936+00,0.21080318+00,-0.23025914,-0.97311144,0.59018151-02,0.20647054+00,-0.042926876,0.97751067+00,"(-9.139,167.94)","(-20.637,165.071)","(-20.74,164.086)","(-8.645,167.174)",,,167497,"(-12.09,167.263)","(-17.612,165.892)","(-17.549,165.035)","(-11.778,166.498)"
20025,AS17-P-1936,1936,AS17,P,14,4/73,1972-12-11 21:03:07.21,1972-12-11T21:03:07.21,4-15:30:9.01,1374.41,-852.51,-915.72,-0.91,-1.33,-0.14,-1748.45,413.09,-476.05,0.26,1.56,0.37,,,,,,,"(-14.84,167.61)","(167.61,-15.07)",1858.58,0.01,120.49,-12.82,0,-166.58,0,-0.36,0,-0.36,0,12.82,0,-76.66,0,0,0,0.88,-0.43,0.19,123.8,-0.71703733,-0.69666623,0.22660822-01,-0.358832,0.34106278+00,-0.86885887,0.59757590+00,-0.63113572,-0.49454088,-0.94878068,0.22493917+00,-0.22185012,-0.23207607,-0.97267726,0.62930500-02,-0.21437303,0.57456856-01,0.97506043+00,"(-9.159,169.541)","(-21.367,166.63)","(-20.827,165.803)","(-9.286,168.622)",,,167502,"(-12.278,168.73)","(-18.096,167.344)","(-17.77,166.546)","(-12.231,167.896)"
20026,AS17-P-1937,1937,AS17,P,14,4/73,1972-12-11 21:03:14.54,1972-12-11T21:03:14.54,4-15:30:16.34,1367.73,-862.27,-916.75,-0.92,-1.33,-0.14,-1746.52,424.53,-473.37,0.27,1.56,0.37,,,,,,,"(-14.75,165.47)","(165.47,-14.58)",1858.67,0.01,120.58,12.17,0,-166.49,0,-0.37,0,-0.37,0,-12.17,0,-76.41,0,0,0,0.96,-0.02,0.29,123.55,-0.40287656,-0.89629386,-0.18533131,-0.35869836,0.34091387+00,-0.86897249,0.84203673+00,-0.28361064,-0.45884536,-0.95014864,0.22977194+00,0.21076605+00,-0.23368547,-0.97229053,0.64958629-02,0.20641838+00,-0.043080915,0.97751491+00,"(-8.969,167.218)","(-20.475,164.305)","(-20.575,163.317)","(-8.473,166.454)",,,167496,"(-11.918,166.531)","(-17.442,165.139)","(-17.377,164.282)","(-11.603,165.767)"
20027,AS17-P-1938,1938,AS17,P,14,4/73,1972-12-11 21:03:23.42,1972-12-11T21:03:23.42,4-15:30:25.22,1359.56,-874.05,-917.95,-0.92,-1.32,-0.13,-1744.09,438.37,-470.08,0.28,1.55,0.37,,,,,,,"(-14.65,166.8)","(166.8,-14.89)",1858.76,0.01,120.67,-12.84,0,-166.36,0,-0.41,0,-0.41,0,12.84,0,-76.45,0,0,0,0.88,-0.44,0.19,124,-0.72562731,-0.68743478,0.29971979-01,-0.35839976,0.34041085+00,-0.86929284,0.58737936+00,-0.64152462,-0.49338786,-0.94785556,0.22838385+00,-0.2222848,-0.23580817,-0.97177378,0.70840827-02,-0.21439267,0.59131289-01,0.97495600+00,"(-8.98,168.748)","(-21.2,165.788)","(-20.645,164.962)","(-9.103,167.829)",,,167500,"(-12.094,167.926)","(-17.918,166.517)","(-17.588,165.719)","(-12.044,167.092)"
20028,AS17-P-1939,1939,AS17,P,14,4/73,1972-12-11 21:03:31.01,1972-12-11T21:03:31.01,4-15:30:32.81,1352.51,-884.09,-918.93,-0.93,-1.32,-0.13,-1741.93,450.18,-467.25,0.29,1.55,0.38,,,,,,,"(-14.56,164.64)","(164.64,-14.38)",1858.85,0.01,120.76,12.16,0,-166.25,0,-0.44,0,-0.44,0,-12.16,0,-76.16,0,0,0,0.96,-0.03,0.29,123.73,-0.41473667,-0.89235501,-0.17803352,-0.35813981,0.33994179+00,-0.86958348,0.83649821+00,-0.2968873,-0.46057419,-0.94917118,0.23386493+00,0.21066841+00,-0.23763214,-0.97132532,0.76200751-02,0.20640960+00,-0.042828815,0.97752784+00,"(-8.783,166.412)","(-20.296,163.446)","(-20.394,162.455)","(-8.285,165.651)",,,167501,"(-11.725,165.714)","(-17.252,164.296)","(-17.183,163.439)","(-11.407,164.952)"
20029,AS17-P-1940,1940,AS17,P,14,4/73,1972-12-11 21:03:38.14,1972-12-11T21:03:38.14,4-15:30:39.94,1345.83,-893.47,-919.81,-0.94,-1.31,-0.12,-1739.83,461.25,-464.58,0.3,1.55,0.38,,,,,,,"(-14.74,166.06)","(166.06,-14.72)",1858.92,0.01,120.83,-12.83,0,-166.15,0,-0.46,0,-0.46,0,12.83,0,-76.26,0,0,0,0.87,-0.45,0.18,124.16,-0.73287502,-0.67938786,0.36417273-01,-0.35797144,0.33952933+00,-0.86981392,0.57857631+00,-0.65050128,-0.49203401,-0.94711672,0.23164412+00,-0.22206036,-0.23934554,-0.97090117,0.80367980-02,-0.21373701,0.60760973-01,0.97499976+00,"(-8.819,168.025)","(-21.048,165.021)","(-20.496,164.195)","(-8.938,167.106)",,,167503,"(-11.927,167.194)","(-17.754,165.763)","(-17.42,164.967)","(-11.874,166.36)"
20030,AS17-P-1941,1941,AS17,P,14,4/73,1972-12-11 21:03:46.63,1972-12-11T21:03:46.63,4-15:30:48.42,1337.82,-904.59,-920.81,-0.95,-1.31,-0.12,-1737.25,474.41,-461.37,0.31,1.54,0.38,,,,,,,"(-14.37,163.86)","(163.86,-14.19)",1859.02,0.01,120.93,12.15,0,-166.01,0,-0.5,0,-0.5,0,-12.15,0,-75.91,0,0,0,0.96,-0.05,0.28,123.9,-0.42584461,-0.88854864,-0.17069738,-0.35790086,0.33869357+00,-0.87016872,0.83100135+00,-0.30946395,-0.46224316,-0.94816836,0.23807306+00,0.21047061+00,-0.24171211,-0.97030943,0.86507128-02,0.20628110+00,-0.042670949,0.97756187+00,"(-8.604,165.652)","(-20.123,162.631)","(-20.217,161.638)","(-8.104,164.893)",,,167504,"(-11.54,164.942)","(-17.069,163.499)","(-16.997,162.641)","(-11.219,164.181)"
20031,AS17-P-1942,1942,AS17,P,14,4/73,1972-12-11 21:03:54.65,1972-12-11T21:03:54.65,4-15:30:56.45,1330.17,-915.07,-921.72,-0.96,-1.3,-0.11,-1734.71,486.83,-458.31,0.32,1.54,0.38,,,,,,,"(-14.27,165.23)","(165.23,-14.52)",1859.1,0.01,121.01,-12.85,0,-165.9,0,-0.38,0,-0.38,0,12.85,0,-75.99,0,0,0,0.87,-0.47,0.18,124.35,-0.74090219,-0.6701196,0.44761019-01,-0.35950639,0.33941968+00,-0.86922344,0.56729092+00,-0.66010147,-0.49238907,-0.94592311,0.23610463+00,-0.22244992,-0.24364155,-0.96984245,0.66617958-02,-0.21416851,0.60499620-01,0.97492132+00,"(-8.601,167.236)","(-20.836,164.165)","(-20.281,163.344)","(-8.718,166.313)",,,167511,"(-11.723,166.385)","(-17.552,164.923)","(-17.215,164.128)","(-11.667,165.549)"
20032,AS17-P-1943,1943,AS17,P,14,4/73,1972-12-11 21:04:02.85,1972-12-11T21:04:02.85,4-15:31:4.65,1322.29,-825.73,-922.59,-0.97,-1.3,-0.1,-1732.03,499.49,-455.16,0.33,1.54,0.39,,,,,,,"(-14.17,163.05)","(163.05,-13.97)",1859.19,0.01,121.1,12.14,0,-165.77,0,-0.24,0,-0.24,0,-12.72,0,-75.72,0,0,0,0.86,-0.06,0.29,124.07,-0.43779353,-0.88397538,-0.16408611,-0.36162622,0.34022347+00,-0.86802905,0.82314227+00,-0.3206797,-0.46861632,-0.94743464,0.24119712+00,0.21021763+00,-0.24584321,-0.96930071,0.41486533-02,0.20476472+00,-0.047749986,0.97764577+00,"(-8.337,164.878)","(-19.86,161.816)","(-19.946,160.832)","(-7.826,164.115)",,,167507,"(-11.311,164.148)","(-16.842,162.684)","(-16.766,161.829)","(-10.985,163.385)"
20033,AS17-P-1944,1944,AS17,P,14,4/73,1972-12-11 21:04:10.84,1972-12-11T21:04:10.84,4-15:31:12.63,1314.55,-936.06,-923.4,-0.97,-1.29,-0.1,-1729.34,511.8,-452.07,0.34,1.54,0.39,,,,,,,"(-14.07,164.43)","(164.43,-14.3)",1859.28,0.01,121.19,-12.88,0,-165.64,0,-0.1,0,-0.1,0,12.88,0,-75.67,0,0,0,0.86,-0.48,0.18,124.54,-0.74833292,-0.66113637,0.53818482-01,-0.36362758,0.34101946+00,-0.86687985,0.55477267+00,-0.66828466,-0.4956035,-0.94448205,0.24133799+00,-0.22295633,-0.24795786,-0.96876922,0.17535469-02,-0.21557005,0.56939998-01,0.97482682+00,"(-8.332,166.489)","(-20.566,163.334)","(-20.016,162.522)","(-8.451,165.554)",,,167505,"(-11.499,165.604)","(-17.238,164.103)","(-16.989,163.313)","(-11.439,164.764)"
20034,AS17-P-1945,1945,AS17,P,14,4/73,1972-12-11 21:04:18.49,1972-12-11T21:04:18.49,4-15:31:20.28,1307.07,-945.92,-924.13,-0.98,-1.29,-0.09,-1726.68,523.57,-449.09,0.35,1.53,0.39,,,,,,,"(-13.98,162.28)","(162.28,-13.76)",1859.36,0.01,121.27,12.1,0,-165.52,0,0.02,0,0.02,0,-12.1,0,-75.53,0,0,0,0.95,-0.08,0.29,124.22,-0.44943689,-0.87934058,-0.15737384,-0.36542749,0.34173058+00,-0.86584232,0.81541498+00,-0.33163279,-0.47492156,-0.94675865,0.24433900+00,0.20963401+00,-0.24997338,-0.96825261,-0.00039415948,0.20288235+00,-0.052776083,0.97777981+00,"(-8.074,164.138)","(-19.602,161.033)","(-19.68,160.059)","(-7.552,163.37)",,,167506,"(-11.086,163.387)","(-16.62,161.902)","(-16.539,161.051)","(-10.755,162.623)"
20035,AS17-P-1946,1946,AS17,P,14,4/73,1972-12-11 21:04:25.49,1972-12-11T21:04:25.49,4-15:31:27.29,1300.18,-954.9,-924.76,-0.99,-1.28,-0.09,-1724.17,534.32,-446.35,0.36,1.53,0.39,,,,,,,"(-13.89,163.7)","(163.7,-14.11)",1859.43,0.01,121.34,-12.91,0,-165.42,0,0.14,0,0.14,0,12.91,0,-75.39,0,0,0,0.84,-0.49,0.18,124.72,-0.75496588,-0.65283273,0.61934110-01,-0.36711491,0.34250311+00,-0.86482266,0.54337194+00,-0.67564858,-0.49824278,-0.94318424,0.24593063+00,-0.22343118,-0.25175825,-0.96778696,-0.0024795603,-0.2168436,0.53911992-01,0.97471651+00,"(-8.088,165.813)","(-20.324,162.584)","(-19.777,161.78)","(-8.208,164.868)",,,167508,"(-11.295,164.897)","(-17.125,163.362)","(-16.783,162.576)","(-11.233,164.054)"
20036,AS17-P-1947,1947,AS17,P,14,4/73,1972-12-11 21:04:32.75,1972-12-11T21:04:32.75,4-15:31:34.55,1292.98,-964.18,-925.38,-1,-1.28,-0.08,-1721.51,545.45,-443.48,0.37,1.53,0.4,,,,,,,"(-13.8,161.57)","(161.57,-13.56)",1859.51,0.01,121.42,12.08,0,-165.3,0,0.25,0,0.25,0,-12.08,0,-75.35,0,0,0,0.95,-0.09,0.29,124.37,-0.45973807,-0.87507973,-0.15124908,-0.36881564,0.34307550+00,-0.86387163,0.80784641+00,-0.34137168,-0.48046797,-0.94606507,0.24725279+00,0.20934862+00,-0.2537711,-0.96725413,-0.0044315064,0.20139760+00,-0.057319109,0.97783099+00,"(-7.833,163.463)","(-19.367,160.319)","(-19.438,159.353)","(-7.3,162.691)",,,167509,"(-10.88,162.693)","(-16.415,161.189)","(-16.331,160.341)","(-10.544,161.927)"
20037,AS17-P-1948,1948,AS17,P,14,4/73,1972-12-11 21:04:40.72,1972-12-11T21:04:40.72,4-15:31:42.52,1285.01,-974.33,-926.02,-1,-1.27,-0.08,-1718.5,557.64,-440.32,0.38,1.52,0.4,,,,,,,"(-13.7,162.95)","(162.95,-13.9)",1859.59,0.01,121.5,-12.94,0,-165.19,0,0.39,0,0.39,0,12.94,0,-75.11,0,0,0,0.84,-0.5,0.18,124.9,-0.76177672,-0.64402181,0.70228384-01,-0.37049028,0.34415468+00,-0.86272503,0.53144433+00,-0.68322282,-0.50077284,-0.94186113,0.25050414+00,-0.22393118,-0.25553311,-0.96677693,-0.0067203102,-0.21817497,0.50892261-01,0.97458175+00,"(-7.833,165.112)","(-20.074,161.806)","(-19.529,161.01)","(-7.955,164.156)",,,167513,"(-11.081,164.164)","(-16.912,162.594)","(-16.568,161.812)","(-11.016,163.316)"
20038,AS17-P-1949,1949,AS17,P,14,4/73,1972-12-11 21:04:47.67,1972-12-11T21:04:47.67,4-15:31:49.47,1278.02,-983.12,-926.54,-1.01,-1.26,-0.07,-1715.81,568.24,-437.54,0.39,1.52,0.4,,,,,,,"(-13.61,160.82)","(160.82,-13.35)",1859.67,0.01,121.58,12.05,0,-165.08,0,0.48,0,0.48,0,-12.04,0,-75.18,0,0,0,0.85,-0.1,0.29,124.52,-0.47077923,-0.87029768,-0.1447369,-0.37203804,0.34458836+00,-0.86188545,0.79997156+00,-0.35191017,-0.48600889,-0.94544928,0.25016172+00,0.20867362+00,-0.25752149,-0.96623581,-0.008426249,0.19951998+00,-0.061704517,0.97794900+00,"(-7.581,162.759)","(-19.123,159.575)","(-19.187,158.618)","(-7.039,161.984)",,,167515,"(-10.663,161.969)","(-16.201,160.446)","(-16.113,159.601)","(-10.323,161.202)"
20039,AS17-P-1950,1950,AS17,P,14,4/73,1972-12-11 21:04:54.71,1972-12-11T21:04:54.71,4-15:31:56.51,1270.89,-992.01,-927.03,-1.02,-1.26,-0.07,-1713.02,578.97,-434.71,0.4,1.52,0.4,,,,,,,"(-13.52,162.25)","(162.25,-13.72)",1859.74,0.01,121.65,-12.85,0,-165,0,0.44,0,0.44,0,12.85,0,-74.9,0,0,0,0.84,-0.51,0.18,125.01,-0.7671054,-0.63698417,0.76160037-01,-0.37148456,0.34427694+00,-0.86224856,0.52301857+00,-0.68972785,-0.50072648,-0.94127807,0.25403978+00,-0.22239441,-0.25886315,-0.96588337,-0.0076915571,-0.21676103,0.50329853-01,0.97492640+00,"(-7.644,164.436)","(-19.882,161.081)","(-19.338,160.289)","(-7.762,163.479)",,,167517,"(-10.9,163.473)","(-16.729,161.88)","(-16.384,161.1)","(-10.832,162.625)"
20040,AS17-P-1951,1951,AS17,P,14,4/73,1972-12-11 21:05:02.44,1972-12-11T21:05:02.44,4-15:32:4.23,1263.01,-1001.71,-927.53,-1.02,-1.25,-0.06,-1709.89,590.7,-431.59,0.41,1.51,0.41,,,,,,,"(-13.42,160.09)","(160.09,-13.17)",1859.82,0.01,121.73,12.11,0,-164.9,0,0.37,0,0.37,0,-12.11,0,-74.97,0,0,0,0.95,-0.12,0.29,124.7,-0.47994067,-0.86627983,-0.13862219,-0.37071139,0.34346551+00,-0.86290467,0.79512887+00,-0.36275425,-0.48598287,-0.94431602,0.25347960+00,0.20979812+00,-0.26056842,-0.9654342,-0.0063923083,0.20092594+00,-0.060703108,0.97772379+00,"(-7.414,162.033)","(-18.962,158.806)","(-19.026,157.843)","(-6.87,161.262)",,,167518,"(-10.482,161.237)","(-16.022,159.693)","(-15.933,158.847)","(-10.139,160.471)"
20041,AS17-P-1952,1952,AS17,P,14,4/73,1972-12-11 21:05:09.52,1972-12-11T21:05:09.52,4-15:32:11.32,1255.73,-1010.57,-927.95,-1.03,-1.25,-0.06,-1706.94,601.45,-428.71,0.42,1.51,0.41,,,,,,,"(-13.33,161.51)","(161.51,-13.55)",1859.89,0.01,121.8,-12.9,0,-164.79,0,0.31,0,0.31,0,12.9,0,-74.72,0,0,0,0.83,-0.52,0.17,125.19,-0.7742424,-0.62741728,0.83042964-01,-0.37028744,0.34266270+00,-0.86340573,0.51325997+00,-0.69923514,-0.49762874,-0.9403054,0.25687041+00,-0.223256,-0.26232247,-0.96496509,-0.0054095311,-0.2168238,0.53478483-01,0.97474480+00,"(-7.49,163.713)","(-19.738,160.321)","(-19.185,159.527)","(-7.603,162.758)",,,167519,"(-10.727,162.746)","(-16.561,161.135)","(-16.211,160.354)","(-10.656,161.899)"
20042,AS17-P-1953,1953,AS17,P,14,4/73,1972-12-11 21:05:16.42,1972-12-11T21:05:16.42,4-15:32:18.22,1248.59,-1019.16,-928.33,-1.04,-1.24,-0.05,-1704.02,611.89,-425.89,0.43,1.51,0.41,,,,,,,"(-13.24,159.4)","(159.4,-12.99)",1859.96,0.01,121.87,12.08,0,-164.71,0,0.24,0,0.24,0,-12.08,0,-74.76,0,0,0,0.95,-0.13,0.28,124.83,-0.48966122,-0.86189509,-0.13179017,-0.36953155,0.34204689+00,-0.86397357,0.78973300+00,-0.37435375,-0.48598453,-0.94347171,0.25697221+00,0.20934735+00,-0.26367467,-0.96460221,-0.0042688103,0.20083993+00,-0.059227078,0.97783199+00,"(-7.261,161.355)","(-18.81,158.084)","(-18.872,157.117)","(-6.718,160.587)",,,167514,"(-10.312,160.552)","(-16.853,158.987)","(-15.76,158.139)","(-9.967,159.788)"
20043,AS17-P-1954,1954,AS17,P,14,4/73,1972-12-11 21:05:23.87,1972-12-11T21:05:23.87,4-15:32:25.67,1240.83,-1028.4,-928.69,-1.04,-1.24,-0.05,-1700.78,623.14,-422.82,0.44,1.5,0.41,,,,,,,"(-13.14,160.8)","(160.8,-13.37)",1860.04,0.01,121.95,-12.92,0,-164.62,0,0.18,0,0.18,0,12.92,0,-74.57,0,0,0,0.83,-0.53,0.17,125.35,-0.78093303,-0.61821527,0.89181636-01,-0.36894597,0.34134466+00,-0.8645014,0.50400631+00,-0.70802094,-0.49465535,-0.93955215,0.25925235+00,-0.22367356,-0.26527929,-0.96416624,-0.0032127363,-0.21649141,0.56317460-01,0.97465878+00,"(-7.337,163.009)","(-19.596,159.586)","(-19.034,158.791)","(-7.447,162.057)",,,167516,"(-10.557,162.039)","(-16.395,160.413)","(-16.041,159.631)","(-10.483,161.193)"
20044,AS17-P-1955,1955,AS17,P,14,4/73,1972-12-11 21:05:32.13,1972-12-11T21:05:32.13,4-15:32:33.92,1232.18,-1038.57,-929.06,-1.05,-1.23,-0.04,-1697.11,635.57,-419.41,0.45,1.5,0.42,,,,,,,"(-13.03,158.62)","(158.62,-12.79)",1860.12,0.01,122.03,12.08,0,-164.5,0,0.12,0,0.12,0,-12.08,0,-74.53,0,0,0,0.95,-0.14,0.28,124.99,-0.5001099,-0.85699864,-0.12427116,-0.36851619,0.34048603+00,-0.86502314,0.48363626+00,-0.38681074,-0.48609832,-0.9424159,0.26086517+00,0.20928815+00,-0.26722038,-0.96363298,-0.0021715917,0.20111046+00,-0.057972586,0.97785156+00,"(-7.081,160.593)","(-18.633,157.273)","(-18.694,156.301)","(-6.539,159.829)",,,167512,"(-10.116,159.782)","(-15.658,158.194)","(-15.563,157.345)","(-9.769,159.02)"
20045,AS17-P-1956,1956,AS17,P,14,4/73,1972-12-11 21:05:39.81,1972-12-11T21:05:39.81,4-15:32:41.61,1224.06,-1048.01,-929.35,-1.06,-1.22,-0.04,-1693.62,647.12,-416.2,0.46,1.5,0.42,,,,,,,"(-12.93,160)","(160,-13.17)",1860.2,0.01,122.11,-12.9,0,-164.41,0,0.06,0,0.06,0,12.9,0,-74.4,0,0,0,0.82,-0.54,0.16,125.5,-0.78760881,-0.60868514,0.95784377-01,-0.36788338,0.33981697+00,-0.86555543,0.49430159+00,-0.71695661,-0.49156798,-0.93884419,0.26221666+00,-0.22319028,-0.26876076,-0.96320633,-0.0010943244,-0.21526525,0.58957419-01,0.97477425+00,"(-7.163,162.226)","(-19.426,158.766)","(-18.858,157.97)","(-7.266,161.277)",,,167520,"(-10.364,161.252)","(-16.203,159.608)","(-15.846,158.826)","(-10.286,160.408)"
20046,AS17-P-1957,1957,AS17,P,14,4/73,1972-12-11 21:05:47.09,1972-12-11T21:05:47.09,4-15:32:48.89,1216.32,-1056.89,-929.59,-1.07,-1.22,-0.03,-1690.24,658.03,-413.16,0.47,1.49,0.42,,,,,,,"(-12.83,157.88)","(157.88,-12.6)",1860.27,0.01,122.18,12.1,0,-164.33,0,0.01,0,0.01,0,-12.1,0,-74.34,0,0,0,0.95,-0.15,0.27,125.16,-0.50982217,-0.85218064,-0.11776844,-0.36727544,0.33939985+00,-0.86597717,0.77793958+00,-0.39824095,-0.48601859,-0.94146191,0.26398252+00,0.20967262+00,-0.27003155,-0.96285143,-0.0002313867,0.20182249+00,-0.056836049,0.97777158+00,"(-6.905,159.863)","(-18.463,156.503)","(-18.523,155.525)","(-6.363,159.103)",,,167521,"(-9.926,159.046)","(-15.471,157.439)","(-15.373,156.588)","(-9.577,158.286)"
20047,AS17-P-1958,1958,AS17,P,14,4/73,1972-12-11 21:05:54.4,1972-12-11T21:05:54.4,4-15:32:56.2,1208.51,-1065.77,-929.79,-1.07,-1.21,-0.03,-1686.78,668.95,-410.08,0.48,1.49,0.42,,,,,,,"(-12.73,159.28)","(159.28,-12.99)",1860.34,0.01,122.25,-12.91,0,-164.25,0,-0.04,0,-0.04,0,12.91,0,-74.26,0,0,0,0.82,-0.56,0.16,125.65,-0.79411936,-0.59918781,0.10172660+00,-0.36664934,0.33882639+00,-0.86646691,0.48470878+00,-0.72537618,-0.4887604,-0.93818347,0.26435992+00,-0.22344014,-0.2713858,-0.96247032,0.76588532-03,-0.21485205,0.61357055-01,0.97471731+00,"(-6.997,161.512)","(-19.271,158.023)","(-18.696,157.227)","(-7.097,160.566)",,,167522,"(-10.183,160.535)","(-16.027,158.878)","(-15.666,158.095)","(-10.103,159.692)"
20048,AS17-P-1959,1959,AS17,P,14,4/73,1972-12-11 21:06:02.27,1972-12-11T21:06:02.27,4-15:33:4.07,1200.03,-1075.29,-929.96,-1.08,-1.21,-0.02,-1682.97,680.69,-406.75,0.49,1.48,0.42,,,,,,,"(-12.63,157.13)","(157.13,-12.4)",1860.42,0.01,122.33,12.05,0,-164.18,0,-0.12,0,-0.12,0,-12.05,0,-74.15,0,0,0,0.95,-0.17,0.27,125.29,-0.52065007,-0.84657642,-0.11059735,-0.36569253,0.33818476+00,-0.86712168,0.77148712+00,-0.41102237,-0.48566259,-0.94079366,0.26706928+00,0.20876107+00,-0.27265441,-0.96210973,0.20998839-02,0.20141186+00,-0.054944052,0.97796438+00,"(-6.733,159.127)","(-18.294,155.729)","(-18.353,154.747)","(-6.193,158.371)",,,167523,"(-9.736,158.305)","(-15.282,156.68)","(-15.182,155.828)","(-9.386,157.547)"
20049,AS17-P-1960,1960,AS17,P,14,4/73,1972-12-11 21:06:09.32,1972-12-11T21:06:09.32,4-15:33:11.12,1192.39,-1083.77,-930.08,-1.09,-1.2,-0.01,-1679.49,691.17,-403.74,0.5,1.48,0.43,,,,,,,"(-12.53,158.54)","(158.54,-12.8)",1860.49,0.01,122.4,-12.93,0,-164.11,0,-0.17,0,-0.17,0,12.93,0,-74.15,0,0,0,0.81,-0.57,0.15,125.82,-0.80079891,-0.58919912,0.10754250+00,-0.36508602,0.33786033+00,-0.86750364,0.47479806+00,-0.73395827,-0.48566654,-0.9375883,0.26618661+00,-0.22376939,-0.27374795,-0.96179712,0.28842001-02,-0.21445303,0.63960639-01,0.97463781+00,"(-6.828,160.78)","(-19.115,157.267)","(-18.532,156.469)","(-6.923,159.836)",,,167524,"(-9.998,159.802)","(-15.847,158.133)","(-15.482,157.349)","(-9.915,158.96)"
20050,AS17-P-1961,1961,AS17,P,14,4/73,1972-12-11 21:06:16.8,1972-12-11T21:06:16.8,4-15:33:18.6,1184.24,-1092.72,-930.17,-1.09,-1.19,-0.01,-1675.73,702.27,-400.54,0.51,1.48,0.43,,,,,,,"(-12.43,156.4)","(156.4,-12.21)",1860.56,0.01,122.47,12.1,0,-164.04,0,-0.22,0,-0.22,0,-12.1,0,-74,0,0,0,0.95,-0.18,0.26,125.46,-0.52964588,-0.84171176,-0.104864,-0.36436964,0.33741544+00,-0.86797785,0.76596991+00,-0.42151167,-0.48540491,-0.93987795,0.26957810+00,0.20965920+00,-0.27490927,-0.96146243,0.38539672-02,0.20261837+00,-0.054014979,0.97776689+00,"(-6.555,158.417)","(-18.124,154.984)","(-18.184,153.997)","(-6.014,157.663)",,,167527,"(-9.546,157.589)","(-15.095,155.949)","(-14.994,155.095)","(-9.194,156.833)"
20051,AS17-P-1962,1962,AS17,P,14,4/73,1972-12-11 21:06:24.61,1972-12-11T21:06:24.61,4-15:33:26.41,1175.68,-1102.02,-930.22,-1.1,-1.19,0,-1671.73,713.81,-397.18,0.52,1.47,0.43,,,,,,,"(-12.33,157.79)","(157.79,-12.6)",1860.63,0.01,122.54,-12.91,0,-164,0,-0.29,0,-0.29,0,12.91,0,-74.07,0,0,0,0.8,-0.58,0.14,125.96,-0.80735421,-0.57921587,0.11264125+00,-0.36312234,0.33723436+00,-0.86857073,0.46510347+00,-0.74214683,-0.4825938,-0.93729879,0.26752088+00,-0.22339076,-0.27556823,-0.96126818,0.50605999-02,-0.21338462,0.66302724-01,0.97471580+00,"(-6.651,160.023)","(-18.95,156.495)","(-18.362,155.694)","(-6.743,159.083)",,,167525,"(-9.804,159.047)","(-15.658,157.37)","(-15.29,156.586)","(-9.72,158.206)"
20052,AS17-P-1963,1963,AS17,P,14,4/73,1972-12-11 21:06:31.57,1972-12-11T21:06:31.57,4-15:33:33.37,1167.99,-1110.26,-930.23,-1.11,-1.18,0,-1668.1,724.08,-394.17,0.52,1.47,0.43,,,,,,,"(-12.23,155.68)","(155.68,-12.02)",1860.7,0.01,122.61,12.02,0,-163.94,0,-0.37,0,-0.37,0,-12.02,0,-73.86,0,0,0,0.95,-0.19,0.26,125.56,-0.54065257,-0.83550173,-0.098140463,-0.36223796,0.33650538+00,-0.8692225,0.75926171+00,-0.43439722,-0.48458295,-0.93952841,0.27189509+00,0.20822902+00,-0.27667681,-0.9609418,0.63852630-02,0.20183208+00,-0.051612986,0.97805922+00,"(-6.387,157.699)","(-17.962,154.239)","(-18.02,153.247)","(-5.851,156.949)",,,167545,"(-9.359,156.87)","(-14.911,155.218)","(-14.807,154.362)","(-9.008,156.115)"
