state_vector_id,image_name,page_number,mission,camera,orbit_number,data_origin,utc_time,utc_time_str,cte_time,x1950_x,x1950_y,x1950_z,x1950_xdot,x1950_ydot,x1950_zdot,selenographic_x,selenographic_y,selenographic_z,selenographic_xdot,selenographic_ydot,selenographic_zdot,sigma_x,sigma_y,sigma_z,sigma_xdot,sigma_ydot,sigma_zdot,nadir_point,camera_axis_intersect,spacecraft_radius,mean_altitude_rate,spacecraft_altitude,phi,sigma_phi,kappa,sigma_kappa,omega,sigma_omega,x_tilt,sigma_x_tilt,y_tilt,sigma_y_tilt,heading,sigma_heading,laser_spacecraft_altitude,laser_slant_range,selenographic_cos_x,selenographic_cos_y,selenographic_cos_z,selenographic_magnitude,selenocentric_matrix_tl,selenocentric_matrix_tm,selenocentric_matrix_tr,selenocentric_matrix_ml,selenocentric_matrix_mm,selenocentric_matrix_mr,selenocentric_matrix_bl,selenocentric_matrix_bm,selenocentric_matrix_br,local_horizontal_matrix_tl,local_horizontal_matrix_tm,local_horizontal_matrix_tr,local_horizontal_matrix_ml,local_horizontal_matrix_mm,local_horizontal_matrix_mr,local_horizontal_matrix_bl,local_horizontal_matrix_bm,local_horizontal_matrix_br,photo_footprint1,photo_footprint2,photo_footprint3,photo_footprint4,right_ascension,declination,file_catalog_id,inner_photo_footprint1,inner_photo_footprint2,inner_photo_footprint3,inner_photo_footprint4
21975,AS16-P-4926,4926,AS16,P,47,4/72,1972-04-23 14:50:55.1,1972-4-23T14:50:55.1,6-20:56:55.74,-871.95,1353.87,896.41,1.42,0.79,0.2,-1497.78,1035.75,284.04,0.91,1.35,-0.09,,,,,,,"(8.87,144.54)","(144.54,8.81)",1843.04,0.01,104.95,12.85,0,176.54,0,-0.14,0,-0.14,0,-12.85,0,-93.43,0,0,0,0.92,-0.36,-0.17,107.82,0.74,0.63,0.22,-0.15,0.48,-0.86,-0.65,0.61,0.45,-0.97,-0.06,0.22,0.06,-1,0,0.22,0.02,0.97,"(13.901,144.525)","(3.709,145.16)","(3.382,144.43)","(14.128,143.745)",,,169571,"(11.291,144.716)","(6.356,145.023)","(6.192,144.323)","(11.366,143.995)"
21976,AS16-P-4927,4927,AS16,P,47,4/72,1972-04-23 14:51:02.07,1972-4-23T14:51:02.07,6-20:57:2.71,-862.05,1359.34,897.79,1.42,0.78,0.19,-1491.37,1045.19,283.44,0.92,1.35,-0.09,,,,,,,"(8.85,145.73)","(145.73,8.89)",1843.08,0.01,104.99,-12.14,0,176.46,0,-0.05,0,-0.05,0,12.14,0,-93.55,0,0,0,0.67,-0.73,-0.14,107.54,0.95,0.31,0.01,-0.15,0.48,-0.87,-0.27,0.82,0.5,-0.98,-0.06,-0.21,0.06,-1,0,-0.21,-0.01,0.98,"(14.256,145.845)","(3.557,146.485)","(3.774,145.73)","(13.952,145.102)",,,169581,"(11.486,145.948)","(6.332,146.257)","(6.403,145.548)","(11.332,145.245)"
21977,AS16-P-4928,4928,AS16,P,47,4/72,1972-04-23 14:51:08.9,1972-4-23T14:51:08.9,6-20:57:9.54,-852.33,1364.64,899.1,1.43,0.77,0.19,-1485.04,1054.39,282.84,0.93,1.34,-0.09,,,,,,,"(8.83,143.82)","(143.82,8.78)",1843.12,0.01,105.03,12.87,0,176.4,0,0.05,0,0.05,0,-12.87,0,-93.61,0,0,0,0.91,-0.38,-0.16,107.9,0.75,0.63,0.21,-0.15,0.48,-0.87,-0.65,0.62,0.45,-0.97,-0.06,0.22,0.06,-1,0,0.22,0.01,0.97,"(13.906,143.794)","(3.708,144.461)","(3.383,143.735)","(14.136,143.008)",,,169578,"(11.272,143.996)","(6.334,144.317)","(6.168,143.62)","(11.346,143.271)"
21978,AS16-P-4929,4929,AS16,P,47,4/72,1972-04-23 14:51:15.55,1972-4-23T14:51:15.55,6-20:57:16.19,-842.82,1369.76,900.35,1.43,0.77,0.19,-1478.82,1063.32,282.24,0.94,1.34,-0.09,,,,,,,"(8.81,145.04)","(145.04,8.86)",1843.16,0.01,105.07,-12.15,0,176.34,0,0.15,0,0.15,0,12.15,0,-93.63,0,0,0,0.66,-0.74,-0.13,107.63,0.95,0.3,0,-0.15,0.47,-0.87,-0.26,0.83,0.5,-0.98,-0.06,-0.21,0.06,-1,0,-0.21,-0.02,0.98,"(14.271,142.145)","(3.563,145.795)","(3.776,145.043)","(13.96,144.397)",,,169579,"(11.472,145.252)","(6.314,145.566)","(6.383,144.859)","(11.315,144.546)"
21979,AS16-P-4930,4930,AS16,P,47,4/72,1972-04-23 14:51:22.9,1972-4-23T14:51:22.9,6-20:57:23.54,-832.29,1375.36,901.7,1.44,0.76,0.18,-1471.89,1073.15,281.57,0.94,1.33,-0.09,,,,,,,"(8.79,143.9)","(143.9,8.75)",1843.2,0.01,105.11,12.85,0,176.29,0,0.26,0,0.26,0,-12.85,0,-93.77,0,0,0,0.91,-0.39,-0.16,107.98,0.76,0.62,0.21,-0.15,0.47,-0.87,-0.64,0.63,0.45,-0.97,-0.06,0.22,0.06,-1,0,0.22,0.01,0.97,"(13.913,143.059)","(3.708,143.751)","(3.386,143.03)","(14.145,142.265)",,,169575,"(11.252,143.268)","(6.311,143.602)","(6.145,142.907)","(11.325,145.542)"
21980,AS16-P-4931,4931,AS16,P,47,4/72,1972-04-23 14:51:29.56,1972-4-23T14:51:29.56,6-20:57:30.2,-822.71,1380.39,902.88,1.44,0.75,0.18,-1465.55,1082.01,280.95,0.95,1.32,-0.09,,,,,,,"(8.77,144.32)","(144.32,8.84)",1843.24,0.01,105.15,-12.19,0,176.27,0,0.36,0,0.36,0,12.19,0,-93.65,0,0,0,0.65,-0.74,-0.13,107.72,0.96,0.29,0,-0.15,0.47,-0.87,-0.25,0.83,0.49,-0.98,-0.06,-0.21,0.07,-1,-0.01,-0.21,-0.02,0.98,"(14.286,144.426)","(3.565,145.074)","(3.775,144.326)","(13.97,143.673)",,,169576,"(11.455,144.534)","(6.292,144.847)","(6.36,144.141)","(11.296,143.825)"
21981,AS16-P-4932,4932,AS16,P,47,4/72,1972-04-23 14:51:35.77,1972-4-23T14:51:35.77,6-20:57:36.41,-813.76,1385.03,903.96,1.44,0.74,0.17,-1459.6,1090.24,280.37,0.96,1.32,-0.09,,,,,,,"(8.75,142.45)","(142.45,8.72)",1843.27,0.01,105.18,12.77,0,176.26,0,0.46,0,0.46,0,-12.77,0,-93.85,0,0,0,0.9,-0.4,-0.15,108.02,0.76,0.61,0.2,-0.15,0.47,-0.87,-0.63,0.64,0.45,-0.97,-0.07,0.22,0.07,-1,-0.01,0.22,0.01,0.98,"(13.923,142.393)","(3.71,143.097)","(3.394,142.381)","(14.156,141.594)",,,169577,"(11.234,142.607)","(6.291,142.947)","(6.127,142.253)","(11.307,141.878)"
21982,AS16-P-4933,4933,AS16,P,47,4/72,1972-04-23 14:51:41.95,1972-4-23T14:51:41.95,6-20:57:42.59,-804.81,1389.61,905,1.45,0.74,0.17,-1453.62,1098.4,279.78,0.97,1.31,-0.1,,,,,,,"(8.73,143.69)","(143.69,8.81)",1843.31,0.01,105.22,-12.27,0,176.23,0,0.44,0,0.44,0,12.27,0,-93.67,0,0,0,0.65,-0.75,-0.13,107.84,0.96,0.28,-0.01,-0.15,0.47,-0.87,-0.24,0.84,0.49,-0.98,-0.06,-0.21,0.07,-1,-0.01,-0.21,-0.02,0.98,"(14.278,143.794)","(3.541,144.443)","(3.751,143.695)","(13.957,143.038)",,,169582,"(11.431,143.902)","(6.261,144.216)","(6.329,143.51)","(11.27,143.191)"
21983,AS16-P-4934,4934,AS16,P,47,4/72,1972-04-23 14:51:48.03,1972-4-23T14:51:48.03,6-20:57:48.67,-796,1394.08,906,1.45,0.73,0.16,-1447.71,1106.39,279.19,0.97,1.31,-0.1,,,,,,,"(8.71,141.82)","(141.82,8.68)",1843.34,0.01,105.25,12.68,0,176.22,0,0.39,0,0.39,0,-12.68,0,-93.87,0,0,0,0.9,-0.41,-0.16,108.05,0.77,0.6,0.2,-0.15,0.47,-0.87,-0.62,0.64,0.45,-0.97,-0.07,0.22,0.07,-1,-0.01,0.22,0.01,0.98,"(13.872,141.776)","(3.656,142.475)","(3.34,141.758)","(14.102,140.969)",,,169587,"(11.191,141.981)","(6.246,142.323)","(6.082,141.629)","(11.263,141.253)"
21984,AS16-P-4935,4935,AS16,P,47,4/72,1972-04-23 14:51:54.24,1972-4-23T14:51:54.24,6-20:57:54.88,-786.97,1398.6,907,1.46,0.72,0.16,-1441.62,1114.53,278.58,0.98,1.3,-0.1,,,,,,,"(8.69,143.06)","(143.06,8.76)",1843.38,0.01,105.29,-12.35,0,176.19,0,0.33,0,0.33,0,12.35,0,-93.74,0,0,0,0.64,-0.76,-0.13,107.94,0.96,0.27,-0.02,-0.15,0.47,-0.87,-0.23,0.84,0.5,-0.97,-0.06,-0.21,0.07,-1,-0.01,-0.21,-0.02,0.98,"(14.222,143.162)","(3.473,143.827)","(3.687,143.076)","(13.9,142.407)",,,169583,"(11.386,143.273)","(6.211,143.595)","(6.28,142.887)","(11.224,142.563)"
21985,AS16-P-4936,4936,AS16,P,47,4/72,1972-04-23 14:52:00.49,1972-4-23T14:52:00.49,6-20:58:1.12,-777.87,1403.1,907.97,1.46,0.72,0.15,-1435.46,1122.66,277.95,0.99,1.3,-0.1,,,,,,,"(8.67,141.18)","(141.18,8.64)",1843.41,0.01,105.32,12.62,0,176.19,0,0.3,0,0.3,0,-12.62,0,-93.88,0,0,0,0.89,-0.42,-0.16,108.1,0.78,0.59,0.19,-0.15,0.47,-0.87,-0.61,0.65,0.46,-0.97,-0.07,0.22,0.07,-1,-0.01,0.22,0.01,0.98,"(13.815,141.129)","(3.594,141.842)","(3.276,141.122)","(14.041,140.335)",,,169584,"(11.144,141.344)","(6.196,141.687)","(6.032,140.993)","(11.214,140.617)"
21986,AS16-P-4937,4937,AS16,P,47,4/72,1972-04-23 14:52:06.8,1972-4-23T14:52:06.8,6-20:58:7.44,-768.64,1407.61,908.93,1.46,0.71,0.15,-1429.18,1130.86,277.31,0.99,1.29,-0.1,,,,,,,"(8.65,142.42)","(142.42,8.72)",1843.45,0.01,105.36,-12.44,0,176.16,0,0.23,0,0.23,0,12.44,0,-93.79,0,0,0,0.63,-0.77,-0.13,108.06,0.97,0.26,-0.02,-0.15,0.48,-0.87,-0.21,0.84,0.5,-0.97,-0.06,-0.22,0.07,-1,0,-0.21,-0.02,0.98,"(14.166,142.517)","(3.405,143.197)","(3.622,142.442)","(13.843,141.765)",,,169586,"(11.34,142.631)","(6.159,142.96)","(6.229,142.249)","(11.177,141.922)"
21987,AS16-P-4938,4938,AS16,P,47,4/72,1972-04-23 14:52:13.05,1972-4-23T14:52:13.05,6-20:58:13.69,-759.49,1412.02,909.85,1.47,0.7,0.14,-1422.92,1138.94,276.68,1,1.29,-0.1,,,,,,,"(8.63,140.54)","(140.54,8.59)",1843.49,0.01,105.4,12.54,0,176.11,0,0.18,0,0.18,0,-12.54,0,-93.93,0,0,0,0.89,-0.43,-0.16,108.14,0.79,0.59,0.19,-0.15,0.48,-0.87,-0.6,0.66,0.46,-0.97,-0.07,0.22,0.07,-1,0,0.22,0.01,0.98,"(13.751,140.485)","(3.526,141.208)","(3.206,140.786)","(13.972,139.694)",,,169585,"(11.093,140.701)","(6.143,141.05)","(5.978,140.354)","(11.161,139.975)"
21988,AS16-P-4939,4939,AS16,P,47,4/72,1972-04-23 14:52:19.3,1972-4-23T14:52:19.3,6-20:58:19.94,-750.3,1416.4,910.74,1.47,0.7,0.14,-1416.62,1146.99,276.03,1.01,1.28,-0.1,,,,,,,"(8.61,141.78)","(141.78,8.67)",1843.53,0.01,105.44,-12.5,0,176.09,0,0.13,0,0.13,0,12.5,0,-93.88,0,0,0,0.62,-0.78,-0.13,108.16,0.97,0.25,-0.03,-0.15,0.48,-0.87,-0.2,0.84,0.5,-0.97,-0.07,-0.22,0.07,-1,0,-0.22,-0.02,0.98,"(14.107,141.87)","(3.335,142.572)","(3.555,141.813)","(13.784,141.12)",,,169628,"(11.293,141.989)","(6.107,142.327)","(6.177,141.615)","(11.129,141.28)"
21989,AS16-P-4940,4940,AS16,P,47,4/72,1972-04-23 14:52:25.5,1972-4-23T14:52:25.5,6-20:58:26.14,-741.17,1420.7,911.59,1.47,0.69,0.14,-1410.32,1154.93,275.38,1.02,1.27,-0.11,,,,,,,"(8.59,139.91)","(139.91,8.54)",1843.56,0.01,105.47,12.46,0,176.06,0,0.08,0,0.08,0,-12.46,0,-93.96,0,0,0,0.88,-0.44,-0.16,108.18,0.8,0.58,0.18,-0.15,0.48,-0.87,-0.59,0.66,0.46,-0.97,-0.07,0.22,0.07,-1,0,0.22,0.01,0.98,"(13.691,139.848)","(3.462,140.578)","(3.141,139.854)","(13.908,139.06)",,,169634,"(11.044,140.065)","(6.092,140.417)","(5.926,139.72)","(11.111,139.34)"
21990,AS16-P-4941,4941,AS16,P,47,4/72,1972-04-23 14:52:31.72,1972-4-23T14:52:31.72,6-20:58:32.36,-731.99,1424.97,912.42,1.48,0.68,0.13,-1403.97,1162.87,274.72,1.02,1.27,-0.11,,,,,,,"(8.57,141.15)","(141.15,8.62)",1843.6,0.01,105.51,-12.58,0,176.04,0,0.03,0,0.03,0,12.58,0,-93.96,0,0,0,0.61,-0.78,-0.13,108.27,0.97,0.24,-0.03,-0.15,0.48,-0.87,-0.19,0.85,0.5,-0.97,-0.07,-0.22,0.07,-1,0,-0.22,-0.02,0.98,"(14.052,141.231)","(3.267,141.951)","(3.49,141.188)","(13.728,140.482)",,,169589,"(11.247,141.353)","(6.055,141.7)","(6.125,140.986)","(11.081,140.644)"
21991,AS16-P-4942,4942,AS16,P,47,4/72,1972-04-23 14:52:37.99,1972-4-23T14:52:37.99,6-20:58:38.63,-722.72,1429.23,913.23,1.48,0.68,0.13,-1397.52,1170.83,274.04,1.03,1.26,-0.11,,,,,,,"(8.55,139.27)","(139.27,8.49)",1843.64,0.01,105.55,12.38,0,176.01,0,-0.02,0,-0.02,0,-12.38,0,-93.99,0,0,0,0.88,-0.45,-0.16,108.22,0.8,0.57,0.18,-0.15,0.48,-0.87,-0.58,0.67,0.47,-0.97,-0.07,0.21,0.07,-1,0,0.21,0.02,0.98,"(13.629,139.21)","(3.394,139.946)","(3.073,139.22)","(13.842,138.425)",,,169588,"(10.993,139.427)","(6.038,139.782)","(5.873,139.085)","(11.058,138.704)"
21992,AS16-P-4943,4943,AS16,P,47,4/72,1972-04-23 14:52:44.32,1972-4-23T14:52:44.32,6-20:58:44.95,-719.34,1433.48,914.02,1.49,0.67,0.12,-1390.97,1178.83,273.35,1.04,1.26,-0.11,,,,,,,"(8.53,140.51)","(140.51,8.58)",1843.67,0.01,105.58,-12.66,0,175.98,0,-0.07,0,-0.07,0,12.66,0,-94.03,0,0,0,0.6,-0.79,-0.13,108.38,0.97,0.23,-0.04,-0.15,0.48,-0.86,-0.18,0.85,0.5,-0.97,-0.07,-0.22,0.07,-1,0,-0.22,-0.01,0.98,"(13.994,140.583)","(3.195,141.322)","(3.421,140.555)","(13.668,139.836)",,,169590,"(11.198,140.709)","(6,141.065)","(6.071,140.348)","(11.032,140.001)"
21993,AS16-P-4944,4944,AS16,P,47,4/72,1972-04-23 14:52:50.67,1972-4-23T14:52:50.67,6-20:58:51.31,-703.89,1437.71,914.78,1.49,0.66,0.12,-1384.34,1186.82,272.65,1.04,1.25,-0.11,,,,,,,"(8.5,139.39)","(139.39,8.5)",1843.71,0.01,105.62,12.29,0,175.96,0,-0.12,0,-0.12,0,-12.29,0,-94.02,0,0,0,0.87,-0.47,-0.16,108.26,0.81,0.56,0.17,-0.15,0.48,-0.86,-0.57,0.68,0.47,-0.97,-0.07,0.21,0.07,-1,0,0.21,0.02,0.98,"(13.566,138.563)","(3.327,139.305)","(3.005,138.578)","(13.775,137.781)",,,169591,"(10.941,138.781)","(5.984,139.139)","(5.818,138.441)","(11.004,138.059)"
21994,AS16-P-4945,4945,AS16,P,47,4/72,1972-04-23 14:52:56.92,1972-4-23T14:52:56.92,6-20:58:57.56,-694.58,1441.82,915.5,1.49,0.65,0.11,-1377.78,1194.65,271.95,1.05,1.25,-0.11,,,,,,,"(8.48,139.87)","(139.87,8.53)",1843.75,0.01,105.66,-12.79,0,175.96,0,-0.16,0,-0.16,0,12.79,0,-94.08,0,0,0,0.59,-0.8,-0.13,108.52,0.98,0.22,-0.04,-0.15,0.48,-0.86,-0.16,0.85,0.5,-0.97,-0.07,-0.22,0.07,-1,0,-0.22,-0.01,0.98,"(13.938,139.942)","(3.121,140.694)","(3.352,139.922)","(13.611,139.196)",,,169592,"(11.15,140.07)","(5.944,140.431)","(6.016,139.712)","(10.982,139.361)"
21995,AS16-P-4946,4946,AS16,P,47,4/72,1972-04-23 14:53:03.12,1972-4-23T14:53:03.12,6-20:59:3.75,-685.32,1445.85,916.19,1.5,0.65,0.11,-1371.23,1202.37,271.25,1.06,1.24,-0.11,,,,,,,"(8.46,137.99)","(137.99,8.39)",1843.79,0.01,105.7,12.19,0,175.91,0,-0.2,0,-0.2,0,-12.19,0,-94.05,0,0,0,0.86,-0.48,-0.16,108.29,0.82,0.55,0.17,-0.15,0.48,-0.86,-0.56,0.68,0.48,-0.98,-0.07,0.21,0.07,-1,0,0.21,0.02,0.98,"(13.507,137.928)","(3.262,138.678)","(2.94,137.948)","(13.711,137.149)",,,169595,"(10.89,138.147)","(5.931,138.509)","(5.765,137.81)","(10.951,137.426)"
21996,AS16-P-4947,4947,AS16,P,47,4/72,1972-04-23 14:53:08.71,1972-4-23T14:53:08.71,6-20:59:9.34,-676.95,1449.45,916.79,1.5,0.64,0.1,-1365.29,1209.31,270.61,1.06,1.23,-0.11,,,,,,,"(8.44,139.27)","(139.27,8.48)",1843.82,0.01,105.73,-12.85,0,175.88,0,-0.24,0,-0.24,0,12.85,0,-94.18,0,0,0,0.58,-0.81,-0.13,108.62,0.98,0.21,-0.05,-0.15,0.48,-0.86,-0.15,0.85,0.5,-0.97,-0.07,-0.22,0.07,-1,0,-0.22,-0.01,0.97,"(13.885,139.332)","(3.057,140.106)","(3.29,139.331)","(13.557,138.587)",,,169594,"(11.104,139.465)","(5.893,139.836)","(5.966,139.116)","(10.935,138.756)"
21997,AS16-P-4948,4948,AS16,P,47,4/72,1972-04-23 14:53:14.69,1972-4-23T14:53:14.69,6-20:59:15.33,-667.97,1453.27,917.4,1.5,0.63,0.1,-1358.89,1216.71,269.92,1.07,1.23,-0.12,,,,,,,"(8.42,138.16)","(138.16,8.42)",1843.86,0.01,105.77,12.09,0,175.86,0,-0.27,0,-0.27,0,-12.09,0,-94.09,0,0,0,0.86,-0.49,-0.16,108.32,0.82,0.54,0.16,-0.15,0.48,-0.86,-0.55,0.69,0.48,-0.98,-0.07,0.21,0.07,-1,0,0.21,0.02,0.98,"(13.451,137.338)","(3.202,138.095)","(2.879,137.364)","(13.652,136.561)",,,169596,"(10.842,137.557)","(5.88,137.923)","(5.714,137.224)","(10.902,136.837)"
21998,AS16-P-4949,4949,AS16,P,47,4/72,1972-04-23 14:53:20.81,1972-4-23T14:53:20.81,6-20:59:21.45,-658.77,1457.13,918.01,1.5,0.63,0.1,-1352.31,1224.24,269.2,1.08,1.22,-0.12,,,,,,,"(8.4,138.66)","(138.66,8.43)",1843.9,0.01,105.81,-12.98,0,175.84,0,-0.31,0,-0.31,0,12.98,0,-94.23,0,0,0,0.57,-0.81,-0.13,108.76,0.98,0.19,-0.06,-0.15,0.48,-0.86,-0.14,0.85,0.5,-0.97,-0.07,-0.22,0.07,-1,0.01,-0.22,-0.01,0.97,"(13.832,138.715)","(2.986,139.504)","(3.223,138.725)","(13.502,137.972)",,,169593,"(11.057,138.85)","(5.838,139.229)","(5.912,138.506)","(10.886,138.142)"
21999,AS16-P-4950,4950,AS16,P,47,4/72,1972-04-23 14:53:26.99,1972-4-23T14:53:26.99,6-20:59:27.63,-649.46,1460.99,918.59,1.51,0.62,0.09,-1345.62,1231.8,268.47,1.08,1.22,-0.12,,,,,,,"(8.37,136.78)","(136.78,8.3)",1843.93,0.01,105.84,11.98,0,175.81,0,-0.35,0,-0.35,0,-11.98,0,-94.12,0,0,0,0.85,-0.5,-0.16,108.35,0.83,0.53,0.16,-0.15,0.48,-0.86,-0.54,0.69,0.48,-0.98,-0.07,0.21,0.07,-1,0.01,0.21,0.02,0.98,"(13.391,136.711)","(3.136,137.475)","(2.814,136.743)","(13.588,135.937)",,,169597,"(10.79,136.931)","(5.826,137.3)","(5.66,136.301)","(10.848,136.213)"
22000,AS16-P-4951,4951,AS16,P,47,4/72,1972-04-23 14:53:33.38,1972-4-23T14:53:33.38,6-20:59:34.02,-639.82,1464.93,919.16,1.51,0.61,0.09,-1338.66,1239.58,267.71,1.09,1.21,-0.12,,,,,,,"(8.35,138.02)","(138.02,8.38)",1843.97,0.01,105.88,-13.07,0,175.78,0,-0.39,0,-0.39,0,13.07,0,-94.31,0,0,0,0.55,-0.82,-0.13,108.88,0.98,0.18,-0.06,-0.15,0.49,-0.86,-0.13,0.85,0.5,-0.97,-0.07,-0.23,0.07,-1,0.01,-0.23,-0.01,0.97,"(13.777,138.07)","(2.915,138.878)","(3.155,138.095)","(13.444,137.327)",,,169598,"(11.007,138.209)","(5.782,138.596)","(5.856,137.871)","(10.835,137.5)"
22001,AS16-P-4952,4952,AS16,P,47,4/72,1972-04-23 14:53:39.48,1972-4-23T14:53:39.48,6-20:59:40.12,-630.59,1468.65,919.68,1.51,0.61,0.08,-1331.98,1246.97,266.97,1.1,1.21,-0.12,,,,,,,"(8.32,136.15)","(136.15,8.24)",1844.01,0.01,105.92,11.89,0,175.74,0,-0.43,0,-0.43,0,-11.89,0,-94.17,0,0,0,0.84,-0.51,-0.16,108.39,0.84,0.52,0.15,-0.15,0.49,-0.86,-0.52,0.7,0.48,-0.98,-0.07,0.21,0.07,-1,0.01,0.2,0.02,0.98,"(13.33,136.073)","(3.036,136.114)","(2.747,136.114)","(13.523,135.3)",,,169599,"(10.736,136.295)","(5.77,136.669)","(5.604,135.969)","(10.792,135.577)"
22002,AS16-P-4953,4953,AS16,P,47,4/72,1972-04-23 14:53:45.43,1972-4-23T14:53:45.43,6-20:59:46.07,-621.58,1472.23,920.16,1.52,0.6,0.08,-1325.43,1254.14,266.25,1.1,1.2,-0.12,,,,,,,"(8.3,137.41)","(137.41,8.33)",1844.05,0.01,105.96,-13.11,0,175.68,0,-0.47,0,-0.47,0,13.11,0,-94.42,0,0,0,0.55,-0.83,-0.13,108.98,0.98,0.17,-0.07,-0.15,0.49,-0.86,-0.12,0.86,0.5,-0.97,-0.08,-0.23,0.08,-1,0.01,-0.23,-0.01,0.97,"(13.719,137.444)","(2.847,138.278)","(3.089,137.491)","(13.386,136.703)",,,169600,"(10.958,137.589)","(5.728,137.988)","(5.802,137.261)","(10.784,136.881)"
22003,AS16-P-4954,4954,AS16,P,47,4/72,1972-04-23 14:53:51.72,1972-4-23T14:53:51.72,6-20:59:52.36,-612.02,1475.98,920.64,1.52,0.59,0.07,-1318.46,1261.69,265.47,1.11,1.19,-0.12,,,,,,,"(8.28,135.52)","(135.52,8.19)",1844.09,0.01,106,11.88,0,175.61,0,-0.47,0,-0.47,0,-11.88,0,-94.3,0,0,0,0.84,-0.52,-0.16,108.47,0.84,0.52,0.15,-0.15,0.49,-0.86,-0.52,0.71,0.49,-0.98,-0.07,0.21,0.08,-1,0.01,0.2,0.02,0.98,"(13.275,135.435)","(3.008,136.233)","(2.683,135.499)","(13.465,134.662)",,,169601,"(10.685,135.662)","(5.716,136.048)","(5.548,135.347)","(10.739,134.944)"
22004,AS16-P-4955,4955,AS16,P,47,4/72,1972-04-23 14:53:58.98,1972-4-23T14:53:58.98,6-20:59:59.62,-600.97,1480.25,921.15,1.52,0.58,0.07,-1310.36,1270.35,264.57,1.12,1.19,-0.13,,,,,,,"(8.25,136.71)","(136.71,8.29)",1844.13,0.01,106.04,-13.12,0,175.51,0,-0.38,0,-0.38,0,13.12,0,-94.58,0,0,0,0.54,-0.83,-0.13,109.07,0.98,0.16,-0.08,-0.15,0.49,-0.86,-0.1,0.86,0.5,-0.97,-0.08,-0.23,0.08,-1,0.01,-0.23,-0.01,0.97,"(13.695,136.735)","(2.816,137.597)","(3.054,136.811)","(13.357,135.993)",,,169618,"(10.919,136.888)","(5.686,137.3)","(5.757,136.574)","(10.742,136.179)"
22005,AS16-P-4956,4956,AS16,P,47,4/72,1972-04-23 14:54:06.45,1972-4-23T14:54:06.45,6-21:0:7.09,-589.59,1484.57,921.65,1.53,0.57,0.06,-1301.98,1279.2,263.62,1.12,1.18,-0.13,,,,,,,"(8.22,134.76)","(134.76,8.14)",1844.18,0.01,106.09,11.9,0,175.46,0,-0.27,0,-0.27,0,-11.9,0,-94.48,0,0,0,0.83,-0.53,-0.16,108.57,0.85,0.51,0.14,-0.15,0.48,-0.86,-0.51,0.71,0.49,-0.98,-0.08,0.21,0.08,-1,0,0.21,0.02,0.98,"(13.262,134.659)","(2.989,135.49)","(2.665,134.76)","(13.454,133.88)",,,169605,"(10.646,134.897)","(5.674,135.298)","(5.505,134.599)","(10.699,137.176)"
22006,AS16-P-4957,4957,AS16,P,47,4/72,1972-04-23 14:54:13.88,1972-4-23T14:54:13.88,6-21:0:14.51,-578.24,1488.81,922.1,1.53,0.57,0.06,-1293.58,1287.95,262.68,1.13,1.17,-0.13,,,,,,,"(8.19,135.95)","(135.95,8.24)",1844.23,0.01,106.14,-13.09,0,175.43,0,-0.16,0,-0.16,0,13.09,0,-94.61,0,0,0,0.53,-0.84,-0.12,109.15,0.99,0.15,-0.08,-0.15,0.48,-0.86,-0.09,0.86,0.5,-0.97,-0.08,-0.23,0.08,-1,0,-0.23,-0.02,0.97,"(13.692,135.968)","(2.806,136.828)","(3.038,136.047)","(13.348,135.22)",,,169603,"(10.884,136.122)","(5.648,136.535)","(5.717,135.81)","(10.706,135.41)"
22007,AS16-P-4958,4958,AS16,P,47,4/72,1972-04-23 14:54:20.07,1972-4-23T14:54:20.07,6-21:0:20.71,-568.75,1492.3,922.44,1.53,0.56,0.05,-1286.54,1295.21,261.88,1.14,1.16,-0.13,,,,,,,"(8.16,134.06)","(134.06,8.1)",1844.27,0.01,106.18,11.92,0,175.4,0,-0.07,0,-0.07,0,-11.92,0,-94.58,0,0,0,0.83,-0.54,-0.16,108.66,0.86,0.5,0.13,-0.14,0.48,-0.86,-0.5,0.72,0.48,-0.98,-0.08,0.21,0.08,-1,0,0.21,0.02,0.98,"(13.254,133.948)","(2.974,134.794)","(2.653,134.069)","(13.449,133.163)",,,169607,"(10.612,134.192)","(5.636,134.601)","(5.467,133.903)","(10.665,133.469)"
22008,AS16-P-4959,4959,AS16,P,47,4/72,1972-04-23 14:54:26.01,1972-4-23T14:54:26.01,6-21:0:26.65,-559.63,1495.6,922.75,1.54,0.55,0.05,-1279.74,1302.13,261.1,1.14,1.16,-0.13,,,,,,,"(8.14,135.32)","(135.32,8.2)",1844.31,0.01,106.22,-13.07,0,175.37,0,0.02,0,0.02,0,13.07,0,-94.63,0,0,0,0.52,-0.85,-0.12,109.22,0.99,0.14,-0.08,-0.14,0.48,-0.87,-0.08,0.87,0.49,-0.97,-0.08,-0.23,0.08,-1,0,-0.23,-0.02,0.97,"(13.69,135.343)","(2.797,136.201)","(3.025,135.424)","(13.342,134.591)",,,169606,"(10.855,135.498)","(5.615,135.911)","(5.683,135.187)","(10.675,134.785)"
